ATP,Location,Tournament,Match Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,Match Start Time,Match Duration,Match End Time,Altitude (in m)
32,Paris,Roland Garros 2019,31/05/2019,Grand Slam,Outdoor,Clay,3rd Round,5,federer,ruud,3,63,5950,810,6,3,6,1,7,6,,,,,3,0,Completed,1.11,6.5,1.14,6.87,1.15,7.45,1.12,6.4,14:50:00,02:11:00,17:01:00,36.9
32,Paris,Roland Garros 2019,31/05/2019,Grand Slam,Outdoor,Clay,3rd Round,5,mayer,mahut,68,252,770,182,3,6,7,6,6,4,7,6,,,3,1,Completed,1.25,4,1.25,4.48,1.3,4.5,1.24,4.09,15:50:00,03:27:00,19:17:00,36.9
32,Paris,Roland Garros 2019,31/05/2019,Grand Slam,Outdoor,Clay,3rd Round,5,londero,moutet,78,110,695,515,2,6,6,3,6,4,5,7,6,4,3,2,Completed,1.57,2.37,1.64,2.42,1.64,2.55,1.58,2.42,16:05:00,03:28:00,19:33:00,36.9
32,Paris,Roland Garros 2019,31/05/2019,Grand Slam,Outdoor,Clay,3rd Round,5,nadal,goffin,2,29,7945,1325,6,1,6,3,4,6,6,3,,,3,1,Completed,1.03,15,1.05,14.01,1.05,21,1.03,13.15,16:25:00,02:49:00,19:14:00,36.9
32,Paris,Roland Garros 2019,01/06/2019,Grand Slam,Outdoor,Clay,3rd Round,5,fognini,bautista agut,12,21,2785,1690,7,6,6,4,4,6,6,1,,,3,1,Completed,1.66,2.2,1.71,2.27,1.74,2.27,1.68,2.2,11:05:00,03:10:00,14:15:00,36.9
32,Paris,Roland Garros 2019,01/06/2019,Grand Slam,Outdoor,Clay,3rd Round,5,zverev,lajovic,5,35,4360,1226,6,4,6,2,4,6,1,6,6,2,3,2,Completed,1.3,3.5,1.33,3.67,1.36,3.82,1.31,3.53,11:10:00,03:03:00,14:13:00,36.9
32,Paris,Roland Garros 2019,01/06/2019,Grand Slam,Outdoor,Clay,3rd Round,5,tsitsipas,krajinovic,6,60,4080,838,7,5,6,3,6,7,7,6,,,3,1,Completed,1.16,5,1.18,5.61,1.19,5.7,1.17,5.12,12:20:00,03:34:00,15:54:00,36.9
32,Paris,Roland Garros 2019,01/06/2019,Grand Slam,Outdoor,Clay,3rd Round,5,struff,coric,45,15,1035,2525,4,6,6,1,4,6,7,6,11,9,3,2,Completed,3,1.4,2.96,1.46,3.38,1.46,3.01,1.4,12:20:00,03:34:00,15:54:00,36.9
32,Paris,Roland Garros 2019,01/06/2019,Grand Slam,Outdoor,Clay,3rd Round,5,wawrinka,dimitrov,28,46,1365,997,7,6,7,6,7,6,,,,,3,0,Completed,1.33,3.4,1.4,3.2,1.4,3.5,1.35,3.21,13:00:00,04:22:00,17:22:00,36.9
32,Paris,Roland Garros 2019,01/06/2019,Grand Slam,Outdoor,Clay,3rd Round,5,djokovic,caruso,1,147,12355,388,6,3,6,3,6,2,,,,,3,0,Completed,1.005,29,1.01,25.7,1.02,39,1.01,22.31,13:50:00,03:16:00,17:06:00,36.9
32,Paris,Roland Garros 2019,01/06/2019,Grand Slam,Outdoor,Clay,3rd Round,5,thiem,cuevas,4,47,4685,983,6,3,4,6,6,2,7,5,,,3,1,Completed,1.2,4.5,1.27,4.27,1.27,4.56,1.23,4.25,13:55:00,02:04:00,15:59:00,36.9
32,Paris,Roland Garros 2019,01/06/2019,Grand Slam,Outdoor,Clay,3rd Round,5,monfils,hoang,17,146,1965,388,6,3,6,2,6,3,,,,,3,0,Completed,1.08,8,1.09,9.44,1.11,9.5,1.09,7.82,16:20:00,02:00:00,18:20:00,36.9
32,Paris,Roland Garros 2019,01/06/2019,Grand Slam,Outdoor,Clay,3rd Round,5,del potro,thompson,9,69,3235,757,6,4,6,4,6,0,,,,,3,0,Completed,1.28,3.75,1.31,3.79,1.32,4.2,1.28,3.75,16:50:00,02:01:00,18:51:00,36.9
32,Paris,Roland Garros 2019,01/06/2019,Grand Slam,Outdoor,Clay,3rd Round,5,khachanov,klizan,11,55,2800,883,6,1,6,4,6,3,,,,,3,0,Completed,1.3,3.5,1.31,3.81,1.32,3.85,1.3,3.6,17:25:00,01:41:00,19:06:00,36.9
32,Paris,Roland Garros 2019,02/06/2019,Grand Slam,Outdoor,Clay,4th Round,5,federer,mayer,3,68,5950,770,6,2,6,3,6,3,,,,,3,0,Completed,1.08,8,1.1,9.05,1.12,9.3,1.09,7.83,13:40:00,01:42:00,15:22:00,36.9
32,Paris,Roland Garros 2019,02/06/2019,Grand Slam,Outdoor,Clay,4th Round,5,wawrinka,tsitsipas,28,6,1365,4080,7,6,5,7,6,4,3,6,8,6,3,2,Completed,2.1,1.72,2.2,1.77,2.2,1.8,2.1,1.75,14:10:00,05:09:00,19:19:00,36.9
32,Paris,Roland Garros 2019,02/06/2019,Grand Slam,Outdoor,Clay,4th Round,5,nadal,londero,2,78,7945,695,6,2,6,3,6,3,,,,,3,0,Completed,1.005,34,1.01,36.83,1.02,39,1.01,24.13,15:45:00,02:13:00,17:58:00,36.9
32,Paris,Roland Garros 2019,03/06/2019,Grand Slam,Outdoor,Clay,4th Round,5,nishikori,paire,7,38,3860,1168,6,2,6,7,6,2,6,7,7,5,3,2,Completed,1.44,2.75,1.45,3.05,1.5,3.05,1.46,2.72,12:45:00,03:55:00,16:40:00,36.9
32,Paris,Roland Garros 2019,03/06/2019,Grand Slam,Outdoor,Clay,4th Round,5,djokovic,struff,1,45,12355,1035,6,3,6,2,6,2,,,,,3,0,Completed,1.04,13,1.05,15.42,1.05,17.5,1.03,13.25,12:45:00,03:55:00,16:40:00,36.9
32,Paris,Roland Garros 2019,03/06/2019,Grand Slam,Outdoor,Clay,4th Round,5,thiem,monfils,4,17,4685,1965,6,4,6,4,6,2,,,,,3,0,Completed,1.36,3.2,1.4,3.3,1.4,3.38,1.36,3.16,13:00:00,01:33:00,14:33:00,36.9
32,Paris,Roland Garros 2019,03/06/2019,Grand Slam,Outdoor,Clay,4th Round,5,zverev,fognini,5,12,4360,2785,3,6,6,2,6,2,7,6,,,3,1,Completed,2.1,1.72,2.06,1.87,2.12,1.87,2.04,1.79,15:15:00,02:55:00,18:10:00,36.9
32,Paris,Roland Garros 2019,03/06/2019,Grand Slam,Outdoor,Clay,4th Round,5,khachanov,del potro,11,9,2800,3235,7,5,6,3,3,6,6,3,,,3,1,Completed,2.75,1.44,3.03,1.45,3.03,1.52,2.79,1.45,18:35:00,03:09:00,21:44:00,36.9
32,Paris,Roland Garros 2019,04/06/2019,Grand Slam,Outdoor,Clay,Quarterfinals,5,federer,wawrinka,3,28,5950,1365,7,6,4,6,7,6,6,4,,,3,1,Completed,1.36,3.2,1.42,3.19,1.48,3.32,1.38,3.08,14:10:00,03:35:00,17:45:00,36.9
32,Paris,Roland Garros 2019,04/06/2019,Grand Slam,Outdoor,Clay,Quarterfinals,5,nadal,nishikori,2,7,7945,3860,6,1,6,1,6,3,,,,,3,0,Completed,1.02,19,1.04,18.38,1.04,25,1.03,15.7,15:45:00,01:51:00,17:36:00,36.9
32,Paris,Roland Garros 2019,06/06/2019,Grand Slam,Outdoor,Clay,Quarterfinals,5,djokovic,zverev,1,5,12355,4360,7,5,6,2,6,2,,,,,3,0,Completed,1.1,7,1.13,7.31,1.15,7.45,1.12,6.6,14:40:00,02:09:00,16:49:00,36.9
32,Paris,Roland Garros 2019,06/06/2019,Grand Slam,Outdoor,Clay,Quarterfinals,5,thiem,khachanov,4,11,4685,2800,6,2,6,4,6,2,,,,,3,0,Completed,1.28,3.75,1.31,3.93,1.45,4,1.29,3.7,14:40:00,02:09:00,16:49:00,36.9
32,Paris,Roland Garros 2019,07/06/2019,Grand Slam,Outdoor,Clay,Semifinals,5,nadal,federer,2,3,7945,5950,6,3,6,4,6,2,,,,,3,0,Completed,1.12,6,1.15,6.69,1.17,7,1.14,6.13,13:05:00,02:25:00,15:30:00,36.9
32,Paris,Roland Garros 2019,08/06/2019,Grand Slam,Outdoor,Clay,Semifinals,5,thiem,djokovic,4,1,4685,12355,6,2,3,6,7,5,5,7,7,5,3,2,Completed,2.75,1.44,3.04,1.45,3.04,1.55,2.79,1.46,12:10:00,04:13:00,16:23:00,36.9
32,Paris,Roland Garros 2019,09/06/2019,Grand Slam,Outdoor,Clay,The Final,5,nadal,thiem,2,4,7945,4685,6,3,5,7,6,1,6,1,,,3,1,Completed,1.2,4.75,1.22,5.08,1.3,5.08,1.21,4.66,15:10:00,03:01:00,18:11:00,36.9
35,Halle,Halle Open 2019,17/06/2019,ATP500,Outdoor,Grass,1st Round,3,albot,ebden,41,80,1101,696,5,7,6,1,6,4,,,,,2,1,Completed,2.1,1.66,2.24,1.72,2.27,1.77,2.15,1.69,12:10:00,02:08:00,14:18:00,122.2
35,Halle,Halle Open 2019,17/06/2019,ATP500,Outdoor,Grass,1st Round,3,johnson,kohlschreiber,76,50,725,930,6,3,6,3,,,,,,,2,0,Completed,2.25,1.57,2.21,1.73,2.38,1.73,2.27,1.62,12:10:00,01:08:00,13:18:00,122.2
35,Halle,Halle Open 2019,17/06/2019,ATP500,Outdoor,Grass,1st Round,3,herbert,monfils,43,16,1008,2055,7,6,6,4,,,,,,,2,0,Completed,2.62,1.44,2.62,1.54,2.71,1.57,2.58,1.5,12:10:00,01:08:00,13:18:00,122.2
35,Halle,Halle Open 2019,17/06/2019,ATP500,Outdoor,Grass,1st Round,3,sousa,hurkacz,71,53,750,923,7,6,6,1,,,,,,,2,0,Completed,2.1,1.66,2.14,1.78,2.35,1.83,2.1,1.73,13:30:00,01:40:00,15:10:00,122.2
35,Halle,Halle Open 2019,17/06/2019,ATP500,Outdoor,Grass,1st Round,3,khachanov,kecmanovic,9,82,2980,671,7,6,6,4,,,,,,,2,0,Completed,1.25,3.75,1.31,3.72,1.33,4.66,1.26,3.9,15:35:00,01:31:00,17:06:00,122.2
35,Halle,Halle Open 2019,17/06/2019,ATP500,Outdoor,Grass,1st Round,3,zverev,haase,5,66,4360,781,6,4,7,5,,,,,,,2,0,Completed,1.16,5,1.17,5.78,1.18,6,1.16,5.2,17:45:00,01:45:00,19:30:00,122.2
35,Halle,Halle Open 2019,18/06/2019,ATP500,Outdoor,Grass,1st Round,3,gasquet,gojowczyk,54,121,920,465,6,3,6,4,,,,,,,2,0,Completed,1.36,3,1.38,3.27,1.43,3.27,1.38,3.01,12:10:00,01:10:00,13:20:00,122.2
35,Halle,Halle Open 2019,18/06/2019,ATP500,Outdoor,Grass,1st Round,3,goffin,pella,33,24,1255,1430,6,1,6,1,,,,,,,2,0,Completed,1.2,4.33,1.28,4.06,1.32,4.33,1.26,3.88,12:10:00,00:50:00,13:00:00,122.2
35,Halle,Halle Open 2019,18/06/2019,ATP500,Outdoor,Grass,1st Round,3,struff,djere,35,27,1240,1329,6,4,6,4,,,,,,,2,0,Completed,1.16,5,1.17,5.85,1.2,5.95,1.16,5.15,12:10:00,01:08:00,13:18:00,122.2
35,Halle,Halle Open 2019,18/06/2019,ATP500,Outdoor,Grass,1st Round,3,bautista agut,fritz,20,42,1690,1090,7,6,6,0,,,,,,,2,0,Completed,1.5,2.5,1.61,2.44,1.65,2.57,1.56,2.42,13:20:00,01:24:00,14:44:00,122.2
35,Halle,Halle Open 2019,18/06/2019,ATP500,Outdoor,Grass,1st Round,3,coric,munar,14,88,2615,630,7,6,6,3,,,,,,,2,0,Completed,1.18,4.5,1.21,5,1.23,5.1,1.2,4.58,13:35:00,01:26:00,15:01:00,122.2
35,Halle,Halle Open 2019,18/06/2019,ATP500,Outdoor,Grass,1st Round,3,stakhovsky,molleker,123,152,461,370,3,6,7,6,6,2,,,,,2,1,Completed,1.53,2.37,1.55,2.6,1.61,2.6,1.55,2.45,13:35:00,02:19:00,15:54:00,122.2
35,Halle,Halle Open 2019,18/06/2019,ATP500,Outdoor,Grass,1st Round,3,seppi,moraing,69,223,770,222,6,4,7,6,,,,,,,2,0,Completed,1.36,3,1.36,3.38,1.43,3.4,1.36,3.11,15:05:00,01:17:00,16:22:00,122.2
35,Halle,Halle Open 2019,18/06/2019,ATP500,Outdoor,Grass,1st Round,3,tsonga,paire,77,28,725,1303,6,4,7,5,,,,,,,2,0,Completed,1.36,3,1.4,3.15,1.44,3.26,1.37,3.05,15:05:00,01:17:00,16:22:00,122.2
35,Halle,Halle Open 2019,18/06/2019,ATP500,Outdoor,Grass,1st Round,3,berrettini,basilashvili,22,17,1505,1970,6,4,6,4,,,,,,,2,0,Completed,1.25,3.75,1.33,3.63,1.34,3.9,1.29,3.61,17:30:00,01:10:00,18:40:00,122.2
35,Halle,Halle Open 2019,18/06/2019,ATP500,Outdoor,Grass,1st Round,3,federer,millman,3,57,6420,875,7,6,6,3,,,,,,,2,0,Completed,1.08,8,1.05,12.86,1.09,12.86,1.06,9.09,17:40:00,01:17:00,18:57:00,122.2
35,Halle,Halle Open 2019,19/06/2019,ATP500,Outdoor,Grass,2nd Round,3,goffin,albot,33,41,1255,1101,4,6,6,4,6,3,,,,,2,1,Completed,1.2,4.33,1.22,4.81,1.28,4.81,1.22,4.29,17:40:00,01:17:00,18:57:00,122.2
35,Halle,Halle Open 2019,19/06/2019,ATP500,Outdoor,Grass,2nd Round,3,khachanov,struff,9,35,2980,1240,6,3,3,6,6,4,,,,,2,1,Completed,1.9,1.8,1.97,1.93,2,1.93,1.94,1.85,14:20:00,01:44:00,16:04:00,122.2
35,Halle,Halle Open 2019,19/06/2019,ATP500,Outdoor,Grass,2nd Round,3,herbert,stakhovsky,43,123,1008,461,2,6,7,6,6,4,,,,,2,1,Completed,1.33,3.25,1.36,3.49,1.39,3.49,1.34,3.26,16:20:00,02:00:00,18:20:00,122.2
35,Halle,Halle Open 2019,19/06/2019,ATP500,Outdoor,Grass,2nd Round,3,coric,sousa,14,71,2615,750,7,6,5,7,7,6,,,,,2,1,Completed,1.22,4,1.22,4.95,1.25,4.95,1.22,4.22,18:40:00,02:55:00,21:35:00,122.2
35,Halle,Halle Open 2019,20/06/2019,ATP500,Outdoor,Grass,2nd Round,3,berrettini,seppi,22,69,1505,770,4,6,6,3,6,2,,,,,2,1,Completed,1.22,4,1.34,3.6,1.34,4.33,1.25,3.89,18:40:00,02:55:00,21:35:00,122.2
35,Halle,Halle Open 2019,20/06/2019,ATP500,Outdoor,Grass,2nd Round,3,bautista agut,gasquet,20,54,1690,920,6,1,6,4,,,,,,,2,0,Completed,1.53,2.37,1.57,2.58,1.61,2.58,1.55,2.44,14:10:00,01:02:00,15:12:00,122.2
35,Halle,Halle Open 2019,20/06/2019,ATP500,Outdoor,Grass,2nd Round,3,zverev,johnson,5,76,4360,725,6,3,7,5,,,,,,,2,0,Completed,1.5,2.5,1.51,2.74,1.54,2.88,1.49,2.62,15:30:00,01:17:00,16:47:00,122.2
35,Halle,Halle Open 2019,20/06/2019,ATP500,Outdoor,Grass,2nd Round,3,federer,tsonga,3,77,6420,725,7,6,4,6,7,5,,,,,2,1,Completed,1.16,5,1.18,5.66,1.21,5.69,1.17,4.97,17:40:00,02:16:00,19:56:00,122.2
35,Halle,Halle Open 2019,21/06/2019,ATP500,Outdoor,Grass,Quarterfinals,3,berrettini,khachanov,22,9,1505,2980,6,2,7,6,,,,,,,2,0,Completed,1.66,2.2,1.69,2.34,1.72,2.35,1.65,2.24,17:40:00,02:16:00,19:56:00,122.2
35,Halle,Halle Open 2019,21/06/2019,ATP500,Outdoor,Grass,Quarterfinals,3,goffin,zverev,33,5,1255,4360,3,6,6,1,7,6,,,,,2,1,Completed,2.37,1.57,2.3,1.71,2.5,1.71,2.38,1.58,12:15:00,01:30:00,13:45:00,122.2
35,Halle,Halle Open 2019,21/06/2019,ATP500,Outdoor,Grass,Quarterfinals,3,herbert,coric,43,14,1008,2615,7,5,,,,,,,,,1,0,Retired,2.3,1.61,2.88,1.49,2.9,1.67,2.37,1.59,16:35:00,00:55:00,17:30:00,122.2
35,Halle,Halle Open 2019,21/06/2019,ATP500,Outdoor,Grass,Quarterfinals,3,federer,bautista agut,3,20,6420,1690,6,3,4,6,6,4,,,,,2,1,Completed,1.16,5,1.16,6.23,1.21,6.4,1.16,5.29,18:10:00,01:54:00,20:04:00,122.2
35,Halle,Halle Open 2019,22/06/2019,ATP500,Outdoor,Grass,Semifinals,3,goffin,berrettini,33,22,1255,1505,7,6,6,3,,,,,,,2,0,Completed,2.3,1.61,2.29,1.71,2.55,1.74,2.26,1.64,13:10:00,01:37:00,14:47:00,122.2
35,Halle,Halle Open 2019,22/06/2019,ATP500,Outdoor,Grass,Semifinals,3,federer,herbert,3,43,6420,1008,6,3,6,3,,,,,,,2,0,Completed,1.08,8,1.08,10.36,1.1,10.36,1.08,8.24,15:35:00,01:03:00,16:38:00,122.2
35,Halle,Halle Open 2019,23/06/2019,ATP500,Outdoor,Grass,The Final,3,federer,goffin,3,33,6420,1255,7,6,6,1,,,,,,,2,0,Completed,1.14,5.5,1.15,6.54,1.18,6.54,1.15,5.54,15:35:00,01:03:00,16:38:00,122.2
36,Queens Club,Queen's Club Championships 2019,17/06/2019,ATP500,Outdoor,Grass,1st Round,3,medvedev,verdasco,13,37,2625,1210,6,2,6,4,,,,,,,2,0,Completed,1.36,3,1.41,3.1,1.43,3.2,1.39,2.98,12:20:00,01:11:00,13:31:00,8.4
36,Queens Club,Queen's Club Championships 2019,17/06/2019,ATP500,Outdoor,Grass,1st Round,3,schwartzman,bublik,23,85,1440,662,6,2,6,3,,,,,,,2,0,Completed,2.25,1.57,2.33,1.67,2.38,1.73,2.25,1.64,13:45:00,00:52:00,14:37:00,8.4
36,Queens Club,Queen's Club Championships 2019,17/06/2019,ATP500,Outdoor,Grass,1st Round,3,cilic,garin,15,32,2395,1268,6,1,7,6,,,,,,,2,0,Completed,1.28,3.5,1.29,3.9,1.33,3.94,1.3,3.52,13:45:00,00:52:00,14:37:00,8.4
36,Queens Club,Queen's Club Championships 2019,17/06/2019,ATP500,Outdoor,Grass,1st Round,3,mahut,tiafoe,191,36,272,1230,6,3,7,6,,,,,,,2,0,Completed,2.2,1.61,2.11,1.8,2.27,1.83,2.15,1.7,13:50:00,01:17:00,15:07:00,8.4
36,Queens Club,Queen's Club Championships 2019,17/06/2019,ATP500,Outdoor,Grass,1st Round,3,anderson,norrie,8,49,3565,940,4,6,7,6,6,4,,,,,2,1,Completed,1.33,3.25,1.36,3.43,1.42,3.43,1.36,3.15,15:25:00,02:21:00,17:46:00,8.4
36,Queens Club,Queen's Club Championships 2019,17/06/2019,ATP500,Outdoor,Grass,1st Round,3,simon,ward,38,212,1190,235,3,6,6,3,7,6,,,,,2,1,Completed,1.44,2.62,1.52,2.71,1.54,2.8,1.48,2.64,18:05:00,02:30:00,20:35:00,8.4
36,Queens Club,Queen's Club Championships 2019,19/06/2019,ATP500,Outdoor,Grass,1st Round,3,chardy,kukushkin,65,47,810,955,6,1,6,3,,,,,,,2,0,Completed,1.53,2.37,1.64,2.39,1.67,2.4,1.6,2.32,18:05:00,02:30:00,20:35:00,8.4
36,Queens Club,Queen's Club Championships 2019,19/06/2019,ATP500,Outdoor,Grass,1st Round,3,del potro,shapovalov,12,25,2695,1390,7,5,6,4,,,,,,,2,0,Completed,1.4,2.75,1.41,3.12,1.45,3.26,1.39,2.96,12:10:00,01:03:00,13:13:00,8.4
36,Queens Club,Queen's Club Championships 2019,19/06/2019,ATP500,Outdoor,Grass,1st Round,3,lopez,fucsovics,113,51,507,930,6,7,6,3,6,4,,,,,2,1,Completed,1.57,2.25,1.7,2.26,1.74,2.32,1.66,2.21,12:15:00,02:01:00,14:16:00,8.4
36,Queens Club,Queen's Club Championships 2019,19/06/2019,ATP500,Outdoor,Grass,1st Round,3,bedene,de minaur,92,26,595,1330,3,6,6,4,6,4,,,,,2,1,Completed,2.5,1.5,2.58,1.56,2.78,1.57,2.52,1.52,13:30:00,01:54:00,15:24:00,8.4
36,Queens Club,Queen's Club Championships 2019,19/06/2019,ATP500,Outdoor,Grass,1st Round,3,wawrinka,evans,19,63,1715,818,6,3,6,4,,,,,,,2,0,Completed,1.66,2.1,1.71,2.24,1.77,2.25,1.7,2.15,13:30:00,01:12:00,14:42:00,8.4
36,Queens Club,Queen's Club Championships 2019,19/06/2019,ATP500,Outdoor,Grass,1st Round,3,pouille,clarke,29,164,1295,342,7,6,6,1,,,,,,,2,0,Completed,1.14,5.5,1.19,5.39,1.19,6.15,1.15,5.5,18:15:00,01:12:00,19:27:00,8.4
36,Queens Club,Queen's Club Championships 2019,19/06/2019,ATP500,Outdoor,Grass,1st Round,3,raonic,cecchinato,18,40,1900,1130,6,3,6,2,,,,,,,2,0,Completed,1.14,5.5,1.2,5.18,1.2,6.1,1.16,5.17,18:20:00,01:09:00,19:29:00,8.4
36,Queens Club,Queen's Club Championships 2019,20/06/2019,ATP500,Outdoor,Grass,1st Round,3,tsitsipas,edmund,6,30,4215,1280,6,3,7,5,,,,,,,2,0,Completed,1.36,3,1.37,3.31,1.41,3.52,1.36,3.14,12:50:00,01:23:00,14:13:00,8.4
36,Queens Club,Queen's Club Championships 2019,20/06/2019,ATP500,Outdoor,Grass,1st Round,3,kyrgios,carballes baena,39,72,1180,742,7,6,6,3,,,,,,,2,0,Completed,1.18,4.5,1.22,4.74,1.22,5.8,1.19,4.62,12:50:00,01:23:00,14:13:00,8.4
36,Queens Club,Queen's Club Championships 2019,20/06/2019,ATP500,Outdoor,Grass,1st Round,3,auger aliassime,dimitrov,21,45,1522,997,6,4,6,4,,,,,,,2,0,Completed,2.37,1.53,2.55,1.57,2.61,1.64,2.4,1.57,13:35:00,01:14:00,14:49:00,8.4
36,Queens Club,Queen's Club Championships 2019,20/06/2019,ATP500,Outdoor,Grass,2nd Round,3,lopez,del potro,113,12,507,2695,,,,,,,,,,,,,Walkover,3.5,1.28,3.41,1.36,3.6,1.36,3.33,1.32,,,,8.4
36,Queens Club,Queen's Club Championships 2019,20/06/2019,ATP500,Outdoor,Grass,2nd Round,3,schwartzman,cilic,23,15,1440,2395,6,4,6,4,,,,,,,2,0,Completed,4.5,1.18,5.39,1.19,5.4,1.23,4.79,1.18,11:10:00,01:23:00,12:33:00,8.4
36,Queens Club,Queen's Club Championships 2019,20/06/2019,ATP500,Outdoor,Grass,2nd Round,3,simon,anderson,38,8,1190,3565,6,1,4,6,6,4,,,,,2,1,Completed,3.25,1.33,3.28,1.39,3.8,1.39,3.22,1.34,11:10:00,02:04:00,13:14:00,8.4
36,Queens Club,Queen's Club Championships 2019,20/06/2019,ATP500,Outdoor,Grass,2nd Round,3,mahut,wawrinka,191,19,272,1715,3,6,7,5,7,6,,,,,2,1,Completed,2.75,1.4,3.26,1.39,3.26,1.45,2.94,1.4,13:35:00,02:10:00,15:45:00,8.4
36,Queens Club,Queen's Club Championships 2019,20/06/2019,ATP500,Outdoor,Grass,2nd Round,3,medvedev,pouille,13,29,2625,1295,7,6,6,7,6,4,,,,,2,1,Completed,1.44,2.62,1.52,2.75,1.53,2.88,1.48,2.65,14:45:00,02:14:00,16:59:00,8.4
36,Queens Club,Queen's Club Championships 2019,20/06/2019,ATP500,Outdoor,Grass,2nd Round,3,raonic,bedene,18,92,1900,595,6,3,7,6,,,,,,,2,0,Completed,1.16,5,1.19,5.42,1.22,5.42,1.18,4.76,15:05:00,01:26:00,16:31:00,8.4
36,Queens Club,Queen's Club Championships 2019,20/06/2019,ATP500,Outdoor,Grass,2nd Round,3,tsitsipas,chardy,6,65,4215,810,4,6,7,6,7,6,,,,,2,1,Completed,1.28,3.5,1.27,4.17,1.34,4.17,1.28,3.65,16:05:00,02:38:00,18:43:00,8.4
36,Queens Club,Queen's Club Championships 2019,20/06/2019,ATP500,Outdoor,Grass,2nd Round,3,auger aliassime,kyrgios,21,39,1522,1180,6,7,7,6,7,5,,,,,2,1,Completed,1.83,1.83,1.77,2.16,2.06,2.16,1.86,1.94,17:10:00,02:13:00,19:23:00,8.4
36,Queens Club,Queen's Club Championships 2019,21/06/2019,ATP500,Outdoor,Grass,Quarterfinals,3,medvedev,schwartzman,13,23,2625,1440,6,2,6,2,,,,,,,2,0,Completed,1.28,3.75,1.28,4.15,1.3,4.15,1.26,3.82,12:10:00,01:17:00,13:27:00,8.4
36,Queens Club,Queen's Club Championships 2019,21/06/2019,ATP500,Outdoor,Grass,Quarterfinals,3,simon,mahut,38,191,1190,272,7,6,5,7,7,6,,,,,2,1,Completed,1.66,2.2,1.68,2.35,1.74,2.35,1.66,2.22,13:15:00,03:21:00,16:36:00,8.4
36,Queens Club,Queen's Club Championships 2019,21/06/2019,ATP500,Outdoor,Grass,Quarterfinals,3,auger aliassime,tsitsipas,21,6,1522,4215,7,5,6,2,,,,,,,2,0,Completed,2.37,1.57,2.44,1.64,2.44,1.67,2.3,1.62,13:45:00,01:38:00,15:23:00,8.4
36,Queens Club,Queen's Club Championships 2019,21/06/2019,ATP500,Outdoor,Grass,Quarterfinals,3,lopez,raonic,113,18,507,1900,4,6,6,4,7,6,,,,,2,1,Completed,3.2,1.36,3.43,1.37,3.43,1.39,3.24,1.34,15:45:00,02:17:00,18:02:00,8.4
36,Queens Club,Queen's Club Championships 2019,22/06/2019,ATP500,Outdoor,Grass,Semifinals,3,simon,medvedev,38,13,1190,2625,6,7,6,4,6,3,,,,,2,1,Completed,4.5,1.2,4.84,1.23,5,1.24,4.52,1.2,13:10:00,02:37:00,15:47:00,8.4
36,Queens Club,Queen's Club Championships 2019,22/06/2019,ATP500,Outdoor,Grass,Semifinals,3,lopez,auger aliassime,113,21,507,1522,6,7,6,3,6,4,,,,,2,1,Completed,2.75,1.44,2.73,1.53,2.95,1.53,2.75,1.45,16:10:00,02:17:00,18:27:00,8.4
36,Queens Club,Queen's Club Championships 2019,23/06/2019,ATP500,Outdoor,Grass,The Final,3,lopez,simon,113,38,507,1190,6,2,6,7,7,6,,,,,2,1,Completed,1.53,2.5,1.63,2.48,1.63,2.56,1.56,2.43,13:45:00,02:50:00,16:35:00,8.4
39,London,Wimbledon 2019,01/07/2019,Grand Slam,Outdoor,Grass,1st Round,5,tipsarevic,nishioka,288,68,125,776,6,4,6,7,6,2,5,7,6,2,3,2,Completed,2.1,1.72,2.26,1.72,2.45,1.8,2.13,1.73,11:05:00,03:56:00,15:01:00,34.8
39,London,Wimbledon 2019,01/07/2019,Grand Slam,Outdoor,Grass,1st Round,5,anderson,herbert,8,39,3610,1143,6,3,6,4,6,2,,,,,3,0,Completed,1.36,3.2,1.39,3.29,1.4,3.4,1.35,3.22,11:05:00,03:56:00,15:01:00,34.8
39,London,Wimbledon 2019,01/07/2019,Grand Slam,Outdoor,Grass,1st Round,5,lopez,giron,54,155,917,356,6,4,6,2,6,4,,,,,3,0,Completed,1.25,4,1.25,4.42,1.27,4.5,1.24,4.1,11:10:00,01:34:00,12:44:00,34.8
39,London,Wimbledon 2019,01/07/2019,Grand Slam,Outdoor,Grass,1st Round,5,bautista agut,gojowczyk,22,121,1600,465,6,3,6,2,6,3,,,,,3,0,Completed,1.05,11,1.06,12.27,1.08,12.6,1.05,9.92,11:10:00,01:30:00,12:40:00,34.8
39,London,Wimbledon 2019,01/07/2019,Grand Slam,Outdoor,Grass,1st Round,5,opelka,stebe,63,518,855,10,6,3,7,6,6,1,,,,,3,0,Completed,1.12,6,1.15,6.35,1.17,6.8,1.14,5.92,11:10:00,01:48:00,12:58:00,34.8
39,London,Wimbledon 2019,01/07/2019,Grand Slam,Outdoor,Grass,1st Round,5,wawrinka,bemelmans,19,171,1715,311,6,3,6,2,6,2,,,,,3,0,Completed,1.14,5.5,1.17,6.01,1.2,6.7,1.15,5.47,11:15:00,01:27:00,12:42:00,34.8
